employee_id,amount,from_date,to_date
455277,89993,2002-03-31,9999-01-01
55873,58065,1986-05-01,1987-05-01
416184,98810,2002-02-01,9999-01-01
493958,64868,2002-04-23,9999-01-01
414772,50218,1993-11-02,1994-11-02
285164,95882,1998-10-02,1999-10-02
47696,79194,1999-08-28,2000-08-27
423145,108387,1996-08-22,1997-08-22
224482,74008,1994-08-30,1995-08-30
488032,64435,1998-05-13,1999-05-13
291496,50581,1999-02-18,2000-02-18
101765,55011,1988-06-20,1989-06-20
10907,58736,1999-12-23,2000-12-22
289263,42936,1996-10-19,1997-10-19
453813,85269,2001-11-10,9999-01-01
31506,81866,1999-11-21,2000-11-20
42062,80097,1990-08-27,1991-08-27
64321,43220,1995-04-16,1996-04-15
278017,47628,1997-03-14,1998-03-14
95953,58644,1992-02-20,1993-02-19
217875,75672,2001-03-26,2002-03-26
245635,40000,1995-01-07,1996-01-07
96281,55665,1990-12-02,1991-12-02
202503,50792,1997-12-29,1998-12-29
276783,95933,1990-02-08,1991-02-08
263634,81166,1999-02-01,2000-02-01
458124,71003,1997-11-03,1998-11-03
297552,104795,1992-09-21,1993-09-21
231048,52070,1997-07-11,1998-07-11
479388,68844,1994-07-23,1995-07-23
278304,46278,1996-02-19,1997-02-18
250198,103057,1996-06-23,1997-06-23
25047,52368,1992-12-09,1993-12-09
79348,74623,2000-04-03,2001-04-03
65025,75596,1996-11-22,1997-11-22
227613,51165,1994-03-28,1995-03-28
484636,60307,1999-09-18,2000-09-17
21705,66724,1998-05-17,1999-05-17
229166,49169,1990-06-12,1991-06-12
40030,47586,2002-06-10,9999-01-01
461147,60062,1997-03-21,1998-03-21
86325,50925,1994-11-19,1995-11-19
275169,44840,1993-02-04,1994-02-04
213414,40000,1991-04-16,1992-04-15
234167,56443,2000-05-01,2001-05-01
103664,71816,2001-01-15,2002-01-15
271899,51558,1999-08-20,2000-08-19
92394,78919,1998-09-06,1998-10-01
467306,49129,1986-08-02,1987-08-02
33768,52568,1993-08-22,1994-08-22
76955,66258,1997-04-02,1998-04-02
41342,60479,2000-07-19,2001-07-19
475587,68311,2001-02-27,2002-02-27
264011,72137,1992-06-17,1993-06-17
417467,43997,1999-09-27,2000-09-26
484826,67041,1994-06-13,1995-06-13
460344,55062,1996-10-26,1997-10-26
99469,54284,2000-09-05,2001-09-05
256231,76772,1988-06-04,1989-06-04
90697,51183,2001-03-26,2002-03-26
269404,91229,2001-05-22,2002-05-22
478654,51714,2001-07-15,2002-07-15
492457,40000,1987-06-17,1988-06-16
107683,55413,2002-02-11,9999-01-01
404937,60190,1994-09-07,1995-09-07
40387,61618,1995-08-16,1996-08-15
280399,69402,1995-11-07,1996-11-06
100206,105950,2000-03-25,2001-03-25
207769,71948,1999-03-05,2000-03-04
251501,44839,1989-01-03,1990-01-03
10317,56014,2002-01-23,9999-01-01
478424,60419,1996-03-29,1997-03-29
69812,63906,1994-05-22,1995-05-22
78654,69548,1992-03-25,1993-03-25
203402,61099,1998-12-28,1999-12-28
405772,63137,1992-06-08,1993-06-08
402940,66555,2002-02-04,9999-01-01
207001,44791,1987-10-08,1988-10-07
279875,68450,1987-04-26,1988-04-25
456969,65299,1986-09-30,1987-09-30
433494,58805,1995-08-11,1996-08-10
264178,57607,2001-05-16,2002-05-16
497821,52426,1986-04-16,1987-04-16
469337,42075,1987-04-29,1988-04-28
406025,47183,1990-04-27,1991-04-27
420010,62174,2002-06-21,9999-01-01
216918,79116,2000-01-27,2001-01-26
422104,42517,1994-04-04,1995-04-04
73514,41868,1996-02-16,1997-02-15
420997,76229,1988-07-29,1989-07-29
447128,52944,1995-04-20,1996-04-19
261465,48883,1999-01-18,2000-01-18
227961,67493,2000-05-13,2001-05-13
220140,54235,1998-03-16,1999-03-16
66041,71176,1996-03-02,1996-08-17
52100,74173,2001-07-06,2002-07-06
231132,59289,1995-11-14,1996-11-13
482948,40000,1994-03-07,1995-03-07
85099,44264,1993-10-21,1994-10-21
463781,93966,1999-12-10,2000-12-09
104166,46754,1995-01-26,1996-01-26
242666,69010,2002-05-06,9999-01-01
438659,91423,1991-10-03,1992-10-02
93631,49709,2002-06-20,9999-01-01
209061,55267,1991-08-15,1992-08-14
245945,90979,2002-07-22,9999-01-01
92051,45658,2001-09-05,9999-01-01
436400,76198,2000-03-07,2001-03-07
271143,48992,1992-04-04,1993-04-05
256520,46397,1999-10-03,2000-10-02
485598,60484,1999-11-21,2000-11-20
23858,61292,1991-10-01,1992-09-30
400079,66844,1997-10-29,1998-10-29
107759,58641,1989-12-20,1990-12-20
499581,57039,2001-11-17,9999-01-01
71031,76980,1992-09-05,1993-09-05
441230,45092,1995-05-31,1996-05-30
422336,46056,2001-11-23,9999-01-01
77600,68398,1990-05-31,1991-05-31
296563,102288,2000-08-17,2001-08-17
97511,81669,2001-08-23,9999-01-01
72981,98896,1996-01-14,1997-01-13
95728,57188,1996-12-06,1997-03-07
499515,64349,1999-01-31,2000-01-31
408957,53026,1993-04-09,1994-04-09
20293,79366,1997-05-16,1998-05-16
105070,64320,1992-09-16,1993-09-16
230704,45658,1988-12-03,1989-12-03
200167,102849,2000-08-24,2001-08-24
438555,56513,1991-01-12,1992-01-12
415321,76572,2002-03-06,9999-01-01
464601,62447,1995-01-31,1996-01-31
33955,89854,1996-01-27,1997-01-26
83708,43889,1999-07-24,2000-07-23
72175,53886,2000-02-19,2001-02-18
72389,87449,2001-10-06,9999-01-01
210819,63321,1999-11-15,2000-11-14
210794,80240,1997-05-26,1998-05-26
222903,61449,2000-07-11,2000-09-28
483460,93224,2002-07-12,9999-01-01
30904,76621,1990-09-09,1991-09-09
480745,45488,1996-05-09,1997-05-09
280179,59444,1994-12-21,1995-12-21
209410,46269,1993-10-11,1994-10-11
480414,44554,1991-08-10,1992-08-09
463778,63371,1992-12-14,1993-12-14
269775,56301,1994-07-21,1995-07-21
94224,53257,1989-07-30,1990-07-30
236868,60177,2000-04-19,2001-04-19
54087,63566,1991-07-06,1992-07-05
488165,47085,1993-01-07,1994-01-07
454636,78086,1994-03-29,1995-03-29
488683,46902,1995-02-13,1996-02-13
233272,55031,2000-09-22,2001-09-22
278142,64332,2001-12-28,9999-01-01
35499,64634,1997-05-02,1998-05-02
24034,40000,1985-05-07,1986-05-07
57500,77862,1997-02-12,1998-02-12
215633,57125,1985-06-09,1986-06-09
107106,40000,1991-09-08,1992-09-07
23269,57236,1991-05-25,1992-05-24
465365,61359,2002-07-15,9999-01-01
419545,73251,1999-04-12,2000-04-11
204264,54116,1986-12-16,1987-12-16
262581,48900,1997-11-06,1998-11-06
254802,52811,1995-05-06,1996-05-05
437471,51970,1991-01-05,1992-01-05
292109,73466,1995-01-23,1996-01-23
64752,71956,1996-03-12,1997-03-12
58733,67937,2001-11-11,9999-01-01
418892,63831,2000-07-08,2001-07-08
200833,50469,1999-04-01,1999-10-15
220045,51367,1997-07-02,1998-07-02
482014,93453,2000-11-06,2001-11-06
12357,50359,2000-12-18,2001-12-18
103795,69952,1995-05-02,1996-05-01
479917,55418,1995-08-05,1996-08-04
61771,56761,2002-04-26,9999-01-01
225327,63305,1990-10-03,1991-10-03
223226,67169,2000-11-23,2001-11-23
41674,43763,1987-03-10,1988-03-09
87376,89150,1998-11-04,1999-11-04
98119,55871,1999-04-24,2000-04-23
224159,65312,2001-06-06,2002-06-06
441818,71156,1993-06-24,1994-06-24
460114,46578,1989-10-01,1990-10-01
205374,65765,2002-02-17,9999-01-01
458648,46178,2000-03-13,2001-03-13
19149,48043,1990-09-13,1991-09-13
280377,99090,1989-02-12,1990-02-12
251899,57855,1995-05-29,1996-05-28
413979,67067,2002-04-02,9999-01-01
54677,43197,1988-04-05,1989-04-05
490719,62193,1995-05-06,1996-05-05
284392,82159,1994-12-25,1995-12-25
212912,54396,1992-06-12,1993-06-12
415694,82873,1995-09-10,1996-09-09
87103,59568,1997-09-23,1998-09-23
64770,82754,1999-06-28,2000-06-27
461677,48469,1994-06-15,1995-06-15
46465,41526,1991-08-04,1992-08-03
267353,51770,1990-10-15,1991-08-03
432763,77896,1991-04-19,1992-04-18
473772,41921,2001-09-07,9999-01-01
408941,78107,2001-04-30,2002-04-30
62685,55608,1995-06-22,1996-06-21
258228,44462,1994-07-10,1995-07-10
432212,47149,1997-06-09,1998-06-09
107585,84623,1999-08-09,2000-08-08
19145,56826,1994-03-02,1995-03-02
441712,53507,1997-12-09,1998-03-09
407801,56312,2002-03-29,9999-01-01
263124,71558,1989-09-12,1990-09-12
88579,46932,1990-05-06,1991-05-06
453837,86609,1997-08-04,1998-08-04
213040,56891,1991-06-25,1992-06-24
420970,54658,2001-06-09,2002-06-09
437012,70441,2002-05-17,9999-01-01
10739,50423,1990-03-29,1991-03-29
456007,97410,2000-10-21,2001-10-21
294303,40000,1998-10-28,1999-10-28
94193,41134,1989-01-09,1990-01-09
431701,60998,2000-02-06,2001-02-05
83462,80073,1988-10-17,1989-01-13
250005,40632,1993-09-29,1994-09-29
46984,78237,2002-07-24,9999-01-01
456943,59537,1998-06-08,1999-06-08
290510,67274,1999-10-12,2000-10-11
258929,81484,1997-02-19,1998-02-19
106055,53208,2000-10-14,2001-10-14
432162,56918,1997-12-25,1998-12-25
201055,80391,1996-02-17,1997-02-16
70525,59673,1996-12-22,1997-12-22
24110,82367,1993-10-11,1994-10-11
68249,42359,1991-04-14,1992-04-13
253203,42300,1997-03-12,1998-03-12
65899,69786,1999-08-07,2000-08-06
414163,45930,1987-12-26,1988-12-25
232126,39828,1987-01-16,1988-01-16
39538,106421,2002-01-31,9999-01-01
430794,98852,2000-11-21,2001-11-21
230652,76112,1994-12-23,1995-12-23
449722,47543,1992-10-15,1993-10-15
16291,66396,2002-03-26,9999-01-01
279692,70068,1998-10-01,1999-10-01
86761,70416,1999-03-04,2000-03-03
489988,107471,1994-12-25,1995-12-25
259407,45531,1989-10-13,1990-10-13
206728,62012,1998-01-02,1999-01-02
75559,67351,1996-06-07,1997-06-07
274806,75771,1997-08-06,1998-08-06
15549,78399,2002-01-23,9999-01-01
96342,56988,1996-01-17,1997-01-16
92183,80098,2002-05-07,9999-01-01
299937,68014,2000-05-17,2001-05-17
247771,40742,1997-06-08,1998-06-08
57843,69154,1995-07-21,1996-07-20
12141,58977,1994-04-19,1995-04-19
487661,50816,1991-08-11,1992-08-10
77032,61062,1991-04-11,1992-04-10
266737,43502,1999-07-29,2000-07-28
291422,46150,1996-04-28,1997-04-28
459397,64151,1999-06-24,2000-06-23
269196,73869,2002-01-31,9999-01-01
43119,63901,2001-11-23,9999-01-01
429592,55864,2002-07-09,9999-01-01
108298,51170,2001-07-28,2001-10-04
462299,71238,1991-05-16,1992-05-15
71085,75712,1992-01-02,1993-01-01
260847,47735,1996-02-20,1997-02-19
233732,80422,1992-05-31,1993-05-31
21136,50482,1993-03-10,1994-03-10
476222,82365,1989-07-19,1990-07-19
40526,40514,2000-01-26,2000-04-18
251058,54563,1992-06-06,1993-06-06
44091,47601,1994-10-31,1995-10-31
209253,40000,1991-12-12,1992-12-11
219481,56187,1995-07-02,1996-07-01
291395,66637,1991-09-14,1992-09-13
246093,67417,1998-04-04,1999-04-05
421244,49644,1987-01-18,1988-01-18
34280,70091,1995-04-17,1996-04-16
262681,68391,1998-06-04,1999-06-04
257810,45782,1997-03-29,1998-03-29
459603,76782,1997-03-30,1998-03-30
296577,59986,2000-05-14,2001-05-14
481829,59144,1996-07-05,1997-07-05
493452,51793,1995-10-04,1996-10-03
271451,103682,1998-10-06,1999-10-06
103925,99800,1994-07-25,1995-07-25
108455,44015,1989-05-05,1990-05-05
212832,43416,1999-04-29,2000-04-28
481867,48885,1995-09-22,1996-09-21
257865,58550,1999-12-26,2000-12-25
28366,66544,1988-08-18,1989-08-18
229467,40453,1989-08-26,1990-08-26
475650,53170,1996-03-19,1997-03-19
280169,49682,1987-05-30,1988-05-29
482038,56121,1999-01-10,2000-01-10
57903,78173,1998-02-14,1999-02-14
29840,39607,1997-02-22,1998-02-22
104611,64634,1995-08-10,1996-08-09
271805,57815,1998-06-29,1999-06-29
436543,83846,1995-12-23,1996-12-22
409611,43944,1994-10-06,1995-10-06
252057,89820,2002-04-24,9999-01-01
422532,58367,1994-11-02,1995-11-02
14158,84919,1998-02-04,1999-02-04
93461,67845,2001-04-22,2002-04-22
229843,43593,1987-06-05,1988-06-04
42730,79469,2000-04-07,2001-04-07
102229,87955,1995-08-06,1996-01-05
104995,56051,1996-06-12,1997-06-12
45295,47861,1997-10-01,1998-10-01
430693,43482,1991-01-22,1992-01-22
216646,57456,1997-03-30,1998-03-30
38058,43855,1997-10-26,1998-10-26
403906,64896,2000-12-29,2001-12-29
476924,66127,2002-02-03,9999-01-01
465878,47341,1995-12-14,1996-12-13
460021,63188,2001-05-11,2002-05-11
451125,91683,2001-12-25,9999-01-01
35340,53870,1998-03-18,1999-03-18
432249,80029,2000-11-21,2001-11-21
446841,67400,1991-08-13,1992-08-12
268924,57344,1997-08-19,1998-08-19
483079,78894,1996-06-07,1997-06-07
478934,68484,1992-06-24,1993-06-24
50984,52147,2002-06-09,9999-01-01
455486,69519,1999-08-19,2000-08-18
483800,57848,1996-12-10,1997-12-10
275829,42023,1992-12-31,1993-12-31
73999,59535,1991-11-21,1992-11-20
470398,53120,1994-04-11,1995-04-11
294541,47753,1998-02-25,1999-02-25
454993,43271,1990-02-25,1991-02-25
58735,50477,2000-06-01,2001-06-01
283338,106393,1997-10-28,1998-10-28
466015,53709,1999-09-15,2000-09-14
32857,55606,1996-04-14,1997-04-14
254351,51632,1990-05-25,1991-05-25
12843,44203,1997-10-22,1998-10-22
56279,73261,1999-10-28,2000-10-27
75309,77427,1999-12-23,2000-12-22
213539,61990,2001-02-19,2002-02-19
284747,42524,1989-09-16,1990-09-16
234602,81343,2000-07-28,2001-07-28
287314,46681,1994-07-12,1995-07-12
94082,82945,1991-12-24,1992-12-23
212139,55739,1993-08-20,1994-08-20
11100,54120,1992-10-11,1993-10-11
11219,56006,1998-01-06,1999-01-06
56185,88331,1999-04-08,2000-04-07
282058,63765,1992-05-23,1993-05-23
82868,90861,1994-01-02,1995-01-02
54418,49926,1999-07-14,2000-07-13
210791,61135,1999-03-05,2000-03-04
257163,44196,1995-10-08,1996-10-07
491848,85200,1993-08-28,1994-08-28
218029,74491,2001-07-13,2002-07-13
295820,90787,2001-12-09,9999-01-01
494732,111631,1999-07-12,2000-07-11
51839,66454,1997-04-27,1998-04-27
291286,58867,1990-03-15,1991-03-15
482932,52021,1994-08-22,1995-08-22
246536,58007,2001-06-20,2002-06-20
40441,80577,1990-09-24,1991-09-24
35798,53403,2002-03-14,9999-01-01
80917,62220,2000-02-11,2001-02-10
52161,51082,2000-04-08,2001-04-08
416524,58710,1989-07-11,1990-07-11
435823,86285,2000-11-22,2001-11-22
462129,78453,1993-06-04,1994-06-04
250076,70020,1992-09-15,1993-09-15
91185,105632,1994-08-18,1995-08-18
485143,40000,1989-02-01,1990-02-01
51820,63037,1999-09-02,2000-09-01
296019,58202,1994-09-29,1995-09-29
456402,92304,1995-02-27,1996-02-27
420366,43044,1997-06-24,1998-06-24
86334,75068,1986-09-09,1987-09-09
208833,44199,1994-01-19,1995-01-19
406098,56573,1999-05-14,2000-05-13
84180,52365,2000-06-12,2001-06-12
499189,53225,1997-03-08,1998-03-08
444625,47493,1996-10-20,1997-10-20
279173,47204,1998-08-11,1999-08-11
494168,60637,1993-06-06,1994-06-06
439865,46271,1999-03-02,2000-03-01
79421,70411,1992-12-14,1993-12-14
74802,80290,2001-03-03,2002-03-03
273548,59540,1992-10-07,1993-10-07
274800,95619,2001-06-02,2002-06-02
264417,68317,1999-11-17,2000-11-16
204588,66946,1998-05-23,1999-05-23
26324,41138,1988-04-23,1989-04-23
454800,51792,1997-06-20,1998-06-20
469669,43497,1998-07-08,1999-07-08
402420,82149,1999-07-30,2000-07-29
483464,69551,1994-02-27,1995-02-27
208274,99496,2002-05-13,9999-01-01
461903,71520,2002-01-06,9999-01-01
278693,63164,2002-06-22,9999-01-01
208547,78841,1999-05-01,2000-04-30
242153,56955,1990-04-02,1991-04-02
210251,69282,1993-10-25,1994-10-25
77244,66700,2002-01-17,9999-01-01
277129,62642,1999-08-26,2000-08-25
72988,44281,1998-01-19,1999-01-19
422215,80290,1999-07-26,2000-07-25
268432,70021,1999-10-25,2000-10-24
210935,75137,1998-10-10,1999-10-10
49091,63025,1995-12-05,1996-12-04
268893,53570,1994-02-04,1995-02-04
91207,45267,1998-08-17,1999-08-17
451188,48315,2000-04-18,2001-04-18
76902,59146,1995-03-04,1996-03-03
441074,50930,1993-10-09,1994-10-09
205056,44114,1994-02-03,1995-02-03
450880,63919,2001-08-16,9999-01-01
68467,61822,1998-06-02,1999-06-02
440189,81316,2000-10-25,2001-10-25
434499,50568,1991-04-02,1992-04-01
265175,47847,1999-07-27,2000-07-26
48463,58193,1994-03-07,1995-03-07
77712,66059,2000-07-26,2001-07-26
208786,70736,2001-04-15,2002-04-15
498748,58984,1991-03-04,1992-03-03
238077,55519,1994-12-03,1995-12-03
459914,50010,2000-10-15,2001-10-15
495818,42436,1988-07-30,1989-07-30
450003,52058,1990-05-21,1991-05-21
84605,63911,2001-09-23,9999-01-01
87113,45361,1992-12-06,1993-12-06
484488,56006,1990-05-16,1991-05-16
241504,67002,1990-05-19,1991-05-19
467113,51501,1987-11-01,1988-10-31
226535,75075,1997-06-01,1998-03-28
497724,64920,1997-08-07,1998-08-07
200196,61817,1989-11-28,1990-11-28
51239,64312,1990-01-22,1991-01-22
223353,76564,1997-06-13,1998-06-13
430637,64076,1989-11-09,1990-11-09
441228,85149,1996-07-17,1997-07-17
415374,69487,1996-04-13,1997-04-13
474584,68196,1993-05-21,1994-05-21
223771,56275,1998-11-25,1999-11-25
86767,59674,1992-12-02,1993-12-02
59366,62439,1995-09-16,1996-09-15
82836,68529,1998-07-24,1999-07-24
205065,64109,2001-11-03,9999-01-01
101508,50475,1991-02-03,1992-02-03
239284,62670,2000-05-25,2001-05-25
47884,47517,1994-08-29,1995-08-29
497079,58792,2001-06-02,2002-06-02
73801,50166,2001-10-07,9999-01-01
440391,64380,1997-03-02,1998-03-02
93538,55755,2000-08-10,2001-08-10
38854,52841,1998-08-22,1999-08-22
217155,70459,2002-06-10,9999-01-01
96261,40000,1985-07-19,1986-07-19
91635,43001,1995-04-19,1996-04-18
423149,59867,1997-08-16,1998-08-16
253940,75929,1995-02-03,1996-02-03
238887,60784,2001-12-13,9999-01-01
293910,65049,1997-09-03,1998-09-03
282946,76232,1992-04-08,1993-04-08
247038,59421,1994-05-31,1995-05-31
89171,60280,1999-04-02,2000-04-01
90607,96907,1993-02-26,1994-02-26
439998,41267,1990-01-11,1991-01-11
275687,92281,1997-02-11,1998-02-11
261849,46093,1990-08-19,1991-08-19
230895,76016,1991-03-01,1992-02-29
202423,69132,1994-05-06,1995-05-06
476454,77521,2001-02-16,2002-02-16
70862,69831,1998-06-10,1999-06-10
460070,55129,1992-10-24,1993-10-24
217406,40111,1994-05-22,1995-05-22
255352,46491,1996-10-20,1997-10-20
416105,112864,2001-03-18,2002-03-18
444515,56309,2000-08-16,2001-08-16
56544,41709,1994-05-08,1995-05-08
84015,71930,1995-07-15,1996-07-14
267624,59133,1994-08-17,1995-08-17
261515,57982,2000-10-30,2001-10-30
66739,65419,1996-04-17,1997-04-17
262619,76254,2002-02-18,9999-01-01
454144,77812,1992-05-09,1993-05-09
50006,53321,1998-02-11,1999-02-11
490717,44621,1994-12-17,1995-12-17
221085,40000,1992-07-14,1993-07-14
236597,45266,1998-07-19,1999-07-19
259329,65902,1997-05-31,1998-05-31
223450,54832,1992-09-11,1993-09-11
103740,64231,1998-03-31,1999-03-31
55472,64365,1998-07-14,1999-07-14
405117,84575,2000-01-10,2001-01-09
252433,55065,1999-02-27,2000-02-27
404540,49636,1997-06-04,1998-06-04
259613,77162,1997-06-23,1998-06-23
211518,85704,2000-03-27,2001-03-27
11555,49396,1993-10-12,1994-10-12
222447,58453,1993-02-24,1994-02-24
27884,67404,2002-05-04,9999-01-01
17506,41911,1991-07-28,1992-07-27
457258,68332,1997-06-04,1998-06-04
81941,63745,1987-04-06,1988-04-05
105645,56669,2000-10-08,2001-03-02
227859,53891,1993-05-12,1994-05-12
27305,55587,1994-10-09,1995-10-09
30321,79078,1996-09-17,1997-09-17
466670,40000,1991-01-28,1992-01-28
462942,59669,1994-04-17,1995-04-17
223938,62049,1997-03-14,1998-03-14
73559,42803,1997-02-27,1998-02-27
431368,63071,1999-05-14,2000-05-13
93119,59875,1995-02-16,1996-02-16
52799,76347,1997-12-30,1998-12-30
224059,62557,1998-03-18,1999-03-18
401643,71361,1988-06-09,1989-06-09
95126,78952,2001-03-06,2002-03-06
245344,71019,1990-08-02,1991-08-02
402865,80856,1997-06-09,1998-06-09
228039,51779,2000-06-13,2001-06-13
282894,57003,1991-05-03,1992-05-02
260869,68999,2002-04-10,9999-01-01
225505,62765,2002-06-24,9999-01-01
497143,68109,1997-05-22,1998-05-22
42238,54183,1991-09-23,1992-09-22
433867,51310,1988-06-09,1989-06-09
260433,46274,1995-04-10,1996-04-09
292237,72956,2000-11-15,2001-11-15
285447,57600,2001-03-03,2002-03-03
82687,62583,2001-03-19,2002-03-19
422430,98283,1998-05-30,1999-05-30
59339,78202,1994-08-26,1995-08-26
298176,96491,2002-02-16,9999-01-01
55439,64670,1998-10-04,1999-10-04
454646,49529,1987-12-23,1988-12-22
245933,66316,2001-01-16,2002-01-16
77974,83065,1999-10-07,2000-10-06
46101,45734,2000-04-04,2001-04-04
268489,52188,1994-09-05,1995-09-05
111692,46154,1987-01-01,1988-01-01
443983,56477,2001-08-29,9999-01-01
284251,47009,1998-12-28,1999-12-28
422112,69134,1994-05-11,1995-05-11
27529,49223,1997-02-26,1998-02-26
13713,62583,1998-06-04,1999-06-04
43973,113735,1998-02-17,1999-02-17
462988,49306,1989-11-28,1990-11-28
499097,66946,1986-11-29,1987-11-29
39486,59132,1997-06-22,1998-06-22
460533,49524,1993-02-11,1994-02-11
253709,44930,1995-11-10,1996-11-09
447750,66987,2002-04-26,9999-01-01
64851,58608,1998-11-14,1999-11-14
222645,85728,1985-11-14,1986-11-14
263397,51153,1994-02-15,1995-02-15
48956,64231,1995-06-28,1996-06-27
109632,48185,2000-06-01,2001-06-01
257984,56973,1997-10-10,1998-10-10
446128,78857,1994-12-18,1995-12-18
39120,78516,1997-02-09,1998-02-09
41444,61877,2000-01-28,2001-01-27
39703,43383,1988-06-23,1989-06-23
80427,40000,1998-09-27,1999-09-27
61314,44475,1996-09-06,1997-09-06
462013,86814,2002-03-25,9999-01-01
227076,66518,1993-05-18,1994-05-18
33757,69594,1991-12-23,1992-01-11
406871,78944,2001-06-07,2002-06-07
86340,88457,2001-06-14,2002-06-14
409241,88519,2000-09-28,2001-09-28
10575,40523,1988-10-04,1989-10-04
499179,58996,2002-07-22,9999-01-01
20541,90653,1988-08-31,1989-08-31
23945,61724,1993-11-09,1994-11-09
496967,72899,2000-12-19,2001-08-01
75163,65752,2001-06-11,2002-06-11
79672,62750,1998-01-29,1999-01-29
36896,59153,1987-05-09,1988-05-08
486509,66309,1999-12-19,2000-12-18
284132,40000,1998-12-08,1999-12-08
417756,44268,1992-02-05,1993-02-04
262034,56750,2001-10-02,9999-01-01
37936,40000,1987-02-23,1988-02-23
46629,40454,1992-02-11,1993-02-10
80489,62366,1994-09-07,1995-09-07
245450,86315,1998-05-28,1999-05-28
471145,45718,1999-02-08,2000-02-08
410875,65792,1990-09-03,1991-09-03
451543,54108,1999-08-04,2000-08-03
53995,44492,1995-06-19,1996-06-18
455673,53111,1994-05-13,1995-05-13
483071,40000,1989-08-15,1990-08-15
296303,72801,1997-08-03,1998-08-03
432208,55416,1996-02-09,1997-02-08
81782,62815,1997-06-01,1998-06-01
25086,41638,1998-06-16,1999-06-16
70164,52738,1994-05-20,1995-05-20
285435,62922,2001-12-08,9999-01-01
98440,71271,1997-04-16,1998-04-16
491446,49887,2002-03-10,9999-01-01
204102,54654,2000-02-06,2001-02-05
477957,65915,2001-09-22,9999-01-01
49880,49231,1999-02-21,2000-02-21
25128,78355,2001-05-16,2002-05-16
68077,77379,1996-01-26,1997-01-25
464349,109781,1995-03-18,1996-03-17
226684,60592,1994-12-09,1995-12-09
422362,69100,1990-05-22,1991-05-22
465986,55537,1997-03-29,1998-03-29
491835,45961,2000-11-17,2001-11-17
418150,93152,2000-07-05,2001-07-05
34836,54922,2001-09-20,9999-01-01
71352,42724,1996-12-01,1997-12-01
441442,62172,1992-08-30,1993-08-30
290693,55934,1998-04-12,1999-04-12
68224,40000,1991-03-10,1992-03-09
60037,46843,1991-01-13,1992-01-13
249751,59415,1995-12-22,1996-12-21
210359,65679,1996-12-18,1997-12-18
440169,63254,1988-08-03,1989-08-03
462996,72357,1988-02-12,1989-02-11
295432,44083,1994-12-31,1995-12-31
263937,54463,2001-08-27,9999-01-01
295743,45485,2001-01-12,2002-01-12
471828,44621,1994-02-03,1995-02-03
103652,77527,1997-08-11,1998-08-11
426101,71549,2002-06-25,9999-01-01
284752,53579,1989-10-08,1990-10-08
422076,49614,1998-07-02,1999-07-02
483183,47713,1988-06-23,1989-06-23
83240,40463,2000-05-14,2001-05-14
472059,84345,1998-07-23,1999-07-23
255891,74769,2002-05-16,9999-01-01
55514,45817,1995-09-12,1996-09-11
477232,57536,1999-04-15,2000-04-14
89970,66998,1989-10-21,1990-10-21
100523,44500,1989-03-18,1990-03-18
30711,79792,1998-04-10,1999-04-10
31573,59862,2001-05-22,2002-05-22
429365,76096,1995-12-11,1996-12-10
38520,60098,1992-03-12,1993-03-12
53208,48095,1994-04-14,1995-04-14
447371,60364,1998-10-23,1999-10-23
235528,65197,2000-08-27,2001-08-27
25880,48289,1992-11-19,1993-11-19
39224,57339,2002-02-20,9999-01-01
21200,62101,1997-04-21,1998-04-21
25357,58566,2001-09-19,9999-01-01
58606,40000,1989-09-24,1990-09-24
224084,48202,1988-08-15,1989-08-15
494345,73254,1993-12-14,1994-12-14
437627,85252,1999-02-17,2000-02-17
432436,72083,1999-09-18,2000-09-17
498532,68212,1997-03-02,1998-03-02
100328,42965,1986-10-31,1987-10-31
449470,40973,1986-04-30,1987-04-30
495234,106595,1998-06-08,1999-06-08
450207,59525,1996-07-12,1997-07-12
269400,62566,1990-06-28,1991-06-28
266762,59649,1994-01-08,1995-01-08
289555,65392,2002-05-16,9999-01-01
20669,67192,1998-06-16,1999-06-16
46263,60121,2001-01-05,2002-01-05
415691,62686,2001-11-08,9999-01-01
260389,66040,2001-06-10,2002-06-10
481189,45555,1991-01-07,1992-01-07
259967,73816,1993-08-24,1994-08-24
437004,53742,2000-09-06,2001-09-06
63076,43734,2000-11-10,2001-11-10
51262,52432,1990-05-23,1991-05-23
464228,71776,1993-01-20,1994-01-20
50807,53164,1994-06-07,1995-06-07
52620,86985,1999-06-25,2000-06-24
402986,105700,2001-10-06,9999-01-01
443989,59943,1998-07-30,1999-07-30
474098,62145,2000-11-03,2001-11-03
422335,47434,2000-01-16,2001-01-15
210353,52179,1997-08-14,1998-04-29
285171,63401,1997-09-20,1998-09-20
26897,57000,1995-01-17,1996-01-17
15562,80796,1996-12-27,1997-12-27
407605,70452,1993-04-30,1994-04-30
45424,79481,1996-06-23,1997-06-23
405398,72872,1996-03-01,1997-03-01
64226,110015,1999-12-18,2000-12-17
467386,40847,1995-04-22,1996-04-21
439015,71000,1998-07-30,1999-07-30
288115,43195,1993-03-09,1994-03-09
444985,97107,2000-03-14,2001-03-14
482596,80366,1996-08-09,1997-08-09
232020,43381,1999-02-24,2000-02-24
487898,117625,1992-10-19,1993-10-19
433533,65278,1992-06-07,1993-06-07
200453,66209,1996-01-03,1997-01-02
