employee_id,amount,from_date,to_date
40891,88536,1999-03-12,2000-03-11
90598,85779,1990-03-24,1991-03-24
257852,52014,1999-06-18,2000-06-17
70623,64385,1999-01-27,2000-01-27
427740,49007,2000-01-04,2000-05-11
65949,80463,1997-02-17,1998-02-17
211028,48198,1998-04-17,1999-04-17
259574,58259,2000-03-03,2001-03-03
471888,52566,2000-07-20,2001-07-20
200147,55404,1996-09-06,1997-09-06
491277,103890,1999-09-13,2000-09-12
468353,41234,1988-08-04,1989-08-04
425079,85568,2002-06-16,9999-01-01
405767,81305,1998-11-02,1999-11-02
274422,63211,1996-12-25,1997-12-25
448451,77270,2000-10-02,2001-10-02
445970,51808,1990-06-01,1991-06-01
454103,84133,2000-11-18,2001-11-18
87671,67967,1995-02-09,1996-02-09
450160,64021,1996-06-12,1997-06-12
253253,56862,1998-08-04,1999-08-04
254298,66162,1996-02-20,1997-02-19
485197,72209,1995-12-02,1996-12-01
216597,40000,1997-04-27,1998-04-27
234290,60665,1999-04-08,2000-04-07
223320,50026,1990-11-12,1991-11-12
264604,46784,2000-06-30,2001-06-30
281331,67257,2000-08-07,2001-08-07
67083,83311,1999-05-27,2000-05-26
492909,69912,1989-06-09,1990-06-09
257819,40586,1995-03-15,1996-03-14
108890,73286,1999-04-25,2000-04-24
459483,76188,2000-05-20,2001-05-20
104016,57426,1992-05-06,1993-05-06
60973,40000,1987-05-01,1988-04-30
461080,90366,1993-04-14,1994-04-14
292515,43017,1990-08-03,1991-08-03
418152,78331,2000-06-19,2001-06-19
66505,51200,1989-03-29,1990-03-29
256309,44119,1997-09-04,1998-09-04
80299,65495,1990-08-24,1991-08-24
299014,87291,1992-01-26,1993-01-25
203654,102913,1997-07-24,1998-07-18
289797,58890,1994-09-26,1995-09-26
411473,43525,1987-12-24,1988-12-23
405708,47120,1993-08-22,1994-08-22
208343,69057,2000-10-05,2001-10-05
67563,45824,1998-01-07,1999-01-07
443629,51987,1998-10-01,1999-10-01
410386,40000,1986-06-18,1987-06-18
27889,53297,1995-10-01,1996-08-01
95663,71990,1988-08-08,1989-08-08
211506,47264,1990-11-09,1991-11-09
208164,54296,1996-01-19,1997-01-18
224116,60838,1990-09-26,1991-09-26
419015,70323,1989-06-12,1990-06-12
260128,97509,1998-09-09,1999-09-09
39606,49274,2000-03-17,2001-03-17
87294,40000,1996-06-07,1997-06-07
451899,65971,1991-03-14,1992-03-13
414791,64649,1998-04-30,1999-04-30
88922,62203,1997-07-28,1998-07-28
421134,68097,2000-07-19,2001-07-19
283820,55423,1999-12-04,2000-12-03
46853,66406,1989-07-17,1990-07-17
32422,86886,2000-08-16,2001-08-16
27670,63984,1988-09-09,1989-09-09
274399,94440,1999-08-15,2000-08-14
473121,40000,1986-09-11,1987-09-11
279274,43235,1997-06-02,1998-06-02
413439,127457,1997-05-19,1998-05-19
456651,80184,1993-03-12,1994-03-12
240533,66828,1996-09-19,1997-09-19
11951,45033,1991-10-14,1992-10-13
245186,88426,1992-03-05,1993-03-05
267123,66967,1998-09-19,1999-09-19
84607,62675,1997-04-15,1998-04-15
88775,51902,1993-05-04,1994-05-04
52875,54636,1999-07-19,2000-07-18
49007,53320,1991-07-25,1992-07-24
56012,134988,1997-07-17,1998-07-17
236502,46167,1993-06-01,1994-06-01
82544,78141,1995-04-05,1996-04-03
53503,75044,1997-03-30,1998-03-30
295524,82489,2000-04-25,2001-04-25
69912,53496,1995-11-17,1996-11-16
32668,66329,2002-03-19,9999-01-01
205521,50420,1995-10-20,1996-10-19
435701,72600,2001-10-03,9999-01-01
99772,75107,2002-06-25,9999-01-01
69063,41460,1991-09-27,1992-09-26
492307,68580,1998-03-13,1999-03-13
32918,92124,1998-02-21,1999-02-21
28668,86445,1992-08-19,1993-08-19
218114,53629,1995-03-16,1996-03-15
104700,47622,2000-08-16,2001-08-16
99912,42580,1992-12-08,1993-12-08
497640,42701,1989-11-20,1990-11-20
461142,84556,2001-01-23,2002-01-23
248826,43935,1993-12-04,1994-12-04
239934,62609,1994-09-13,1995-02-08
12271,42220,2001-06-12,2002-06-12
450454,59486,2000-01-17,2001-01-16
256364,53244,1991-03-25,1992-03-24
287488,59360,2002-01-16,9999-01-01
469538,46987,1991-12-27,1992-12-26
493633,69374,1993-07-11,1994-07-11
78999,59539,1999-05-24,2000-05-23
400546,64905,2000-05-12,2001-05-12
235552,49690,1993-03-28,1994-03-28
219681,61796,1995-04-05,1996-04-03
224611,92047,1997-07-10,1998-07-10
29799,69197,2002-03-04,9999-01-01
411577,44021,1987-03-21,1988-03-20
233209,45010,1994-03-31,1995-03-31
295711,52083,1996-03-25,1997-03-25
257361,51972,1992-12-10,1993-12-10
451266,61667,1998-09-10,1999-09-10
419100,45222,2000-02-07,2001-02-06
91308,70255,1994-06-12,1995-06-12
433884,68696,1998-10-21,1999-10-21
86806,63254,1988-11-06,1989-11-06
295256,40000,1990-11-24,1991-11-24
217213,40538,1994-08-02,1995-08-02
474444,60896,1999-12-23,2000-12-22
87560,73854,1996-05-01,1997-05-01
484082,91997,1991-07-13,1992-07-12
207201,72693,1993-02-07,1994-02-07
441791,84075,1994-01-17,1995-01-17
443725,48087,1990-12-04,1991-12-04
460605,40000,1994-09-04,1995-09-04
41616,57022,1987-12-05,1988-12-04
483009,70370,1998-03-27,1999-03-27
297627,57543,1991-12-02,1992-12-01
411366,42613,1993-05-14,1994-05-14
19446,50012,2001-03-11,2002-03-11
49672,80146,1998-12-14,1999-12-14
43831,39792,1993-07-27,1994-07-27
240303,89888,1993-06-16,1994-06-16
261805,52993,1996-08-21,1997-08-21
28536,52761,1992-04-06,1993-04-06
422843,40000,1993-04-16,1994-04-16
252635,40000,1995-11-09,1996-11-08
495345,46222,2001-05-24,2002-05-24
402800,48334,2000-07-12,2001-07-12
63574,56771,1995-10-27,1996-10-26
483070,45689,1988-05-04,1989-05-04
421719,43836,1993-08-23,1994-08-23
278254,66782,2002-07-29,9999-01-01
266373,84370,1999-03-04,2000-03-03
275238,80105,1995-07-15,1996-07-14
240079,87843,1993-02-09,1994-02-09
55109,52099,1994-09-14,1995-09-14
245219,62916,1994-07-20,1995-07-20
86115,64450,2002-06-19,9999-01-01
282000,63169,1988-06-12,1989-06-12
47583,58147,1995-05-13,1996-05-12
225194,84108,2000-01-28,2001-01-27
102474,68215,2002-05-16,9999-01-01
289097,51339,1991-04-06,1992-04-06
55041,56643,1994-04-09,1995-04-09
295706,70260,1998-01-29,1999-01-29
434473,62823,1998-03-03,1999-03-03
88169,53529,1996-02-17,1997-02-16
410468,55261,1990-05-20,1991-05-20
108298,51170,2001-07-28,2001-10-04
34273,82713,1995-04-12,1996-04-11
411838,84684,1999-08-20,2000-08-19
221111,53006,1993-10-25,1994-10-25
19896,72798,2002-03-21,9999-01-01
433467,79792,1990-01-07,1991-01-07
480745,45488,1996-05-09,1997-05-09
298744,65280,1995-02-05,1996-02-05
82003,52568,2000-10-22,2001-10-22
86951,57636,1995-07-19,1996-07-18
263124,71558,1989-09-12,1990-09-12
205611,87413,2000-11-18,2001-11-18
214822,42132,1998-05-21,1999-05-21
77628,47203,1993-01-09,1994-01-09
53211,78373,1999-07-05,2000-07-04
276779,56571,1992-10-10,1993-10-10
38124,53685,1989-08-15,1990-08-15
415442,59582,1985-04-08,1986-04-08
227686,63083,1994-04-23,1995-04-23
55927,99819,2000-09-27,2001-09-27
88670,51463,1998-07-07,1999-07-07
290280,92962,1999-04-26,2000-04-25
239465,63048,1987-11-07,1988-11-06
230629,47316,1998-12-14,1999-12-14
94023,42990,1995-03-06,1996-03-05
252713,96809,2001-06-07,2002-06-07
299879,52729,1993-04-21,1994-04-21
257428,67343,1988-06-06,1989-06-06
230032,71423,2001-02-19,2002-02-19
462545,86618,1998-12-08,1999-08-06
422958,46998,1998-03-28,1999-03-28
457288,43950,1998-09-01,1999-09-01
68930,47653,2002-04-21,9999-01-01
426535,48303,1988-07-09,1989-07-09
55027,64521,1999-11-27,2000-11-26
38171,85956,1991-06-15,1992-06-14
423075,63781,1997-05-20,1998-05-20
297020,78965,2002-07-09,9999-01-01
243540,51248,1999-05-17,2000-05-16
86576,45652,1992-09-16,1993-09-16
40006,61362,2001-01-12,2002-01-12
491684,47271,2001-11-21,9999-01-01
251859,73845,1994-08-20,1995-08-20
418720,71141,1993-10-02,1994-10-02
108436,74339,1996-01-24,1997-01-23
491315,61086,1992-01-04,1993-01-03
228084,61533,1999-03-13,2000-03-12
446224,70144,1998-02-15,1999-02-15
295192,42912,1996-04-20,1997-04-20
34773,55166,1999-02-23,2000-02-23
98333,88376,2001-01-12,2002-01-12
400084,54086,1995-10-10,1996-10-09
214626,65044,1998-09-05,1999-09-05
222557,81942,2001-08-03,9999-01-01
282479,47906,1993-10-22,1994-10-22
85920,71209,2001-04-11,2002-04-11
467876,54526,1991-09-11,1992-09-10
491770,54318,1997-11-21,1998-11-21
49581,66779,1997-10-26,1998-10-26
492914,48557,1997-04-13,1998-04-13
105431,108736,1990-12-04,1991-12-04
243547,68019,1996-03-15,1997-03-15
48748,75946,1996-07-10,1997-07-10
58567,110045,2002-04-24,9999-01-01
205010,55609,1997-06-23,1998-06-23
284986,40000,1995-02-18,1996-02-18
443340,53985,2000-08-06,2001-08-06
201096,61801,2001-08-11,9999-01-01
280063,53524,1992-01-17,1993-01-16
425593,40695,1986-04-19,1987-04-19
454127,40000,1996-08-25,1997-08-25
472463,72650,1999-05-30,2000-05-29
74076,56026,1996-07-07,1997-07-07
76732,52731,2000-06-09,2001-06-09
432439,51824,1990-09-19,1991-09-19
46626,90731,2001-07-11,2002-07-11
479981,58318,1989-08-01,1990-08-01
448255,76509,2001-01-03,2002-01-03
235332,64472,1999-02-26,2000-02-26
290219,40000,1994-05-09,1995-05-09
68081,64744,2002-02-27,9999-01-01
297391,46194,2001-02-20,2002-02-20
497535,51638,1993-08-29,1994-08-29
267848,68995,2000-05-10,2001-05-10
38216,40727,2000-07-05,2001-07-05
221941,95027,2002-07-24,9999-01-01
217882,66469,1989-07-17,1990-07-17
467030,65556,1998-10-05,1999-10-05
102726,51292,1988-06-12,1989-06-12
266562,88756,1996-09-30,1997-09-30
477154,77067,1999-03-12,2000-03-11
80616,74022,1991-08-29,1992-08-28
491840,86166,1993-02-26,1994-02-26
208786,70160,2000-04-15,2001-04-15
296149,40758,1995-06-27,1996-06-26
79192,44227,2000-11-21,2001-04-01
259161,60178,1992-12-07,1993-12-07
286296,50720,1991-04-19,1992-04-18
95603,51429,2000-05-31,2001-05-31
225319,47859,1996-03-29,1997-03-29
482878,84915,1996-02-24,1997-02-23
433523,80680,2002-07-02,9999-01-01
37770,55076,1998-01-03,1999-01-03
293103,44181,1991-02-15,1992-02-15
433177,58569,1992-08-03,1993-08-03
470772,66242,2002-07-16,9999-01-01
460367,64782,1993-03-08,1994-03-08
95851,59044,1996-04-10,1997-04-10
256597,89191,1998-04-13,1999-04-13
483149,65267,2000-09-26,2001-09-26
407840,65022,1999-04-09,2000-04-08
221326,88148,2001-04-08,2002-04-08
15268,74707,1994-01-20,1995-01-20
439292,67425,1993-12-21,1994-12-21
417102,48435,1997-06-02,1998-06-02
99343,69729,1999-12-06,2000-12-05
66536,52766,1988-03-06,1989-03-06
226917,73322,1999-04-25,2000-04-24
206230,61899,1999-03-07,2000-03-06
102170,110070,2000-05-28,2001-05-28
42107,59538,1995-11-09,1996-11-08
33736,77146,2001-12-21,9999-01-01
243979,83647,1999-03-01,2000-02-29
237642,76731,1989-10-18,1990-10-18
408267,60480,1990-05-10,1991-05-10
62355,48623,1989-09-14,1990-09-14
417893,62909,1996-10-31,1997-07-28
18342,45235,1987-10-29,1988-10-28
224482,74008,1994-08-30,1995-08-30
288603,42348,2001-12-05,9999-01-01
77735,65091,2002-04-26,9999-01-01
203789,59620,1996-09-19,1997-09-19
28612,52189,1995-12-12,1996-06-05
428927,74408,1995-05-25,1995-11-15
213927,91469,2002-05-02,9999-01-01
94380,78518,1996-04-04,1997-04-04
271461,76579,1998-01-08,1999-01-08
471213,49810,1992-02-16,1993-02-15
63733,70475,1993-04-02,1994-04-02
282738,109436,2002-02-18,9999-01-01
416351,45836,1990-12-31,1991-12-31
415523,84078,2001-02-20,2002-02-20
234869,75620,2001-10-24,9999-01-01
230472,81722,1999-04-30,2000-04-29
431404,47983,1992-10-31,1993-10-31
425175,51066,1993-09-22,1994-09-22
253184,86001,1990-03-23,1991-03-23
274049,39624,1993-09-02,1994-09-02
207799,60627,1997-04-18,1998-04-18
77922,52228,1996-12-03,1997-12-03
424056,40000,1998-09-08,1999-09-08
247470,45938,1987-01-22,1988-01-22
225109,45764,1998-10-31,1999-10-31
438250,52520,1993-07-16,1994-07-16
476666,89849,2001-12-19,9999-01-01
477119,43045,2001-08-04,9999-01-01
258831,76830,1991-06-01,1992-05-31
407299,43469,1993-04-29,1994-04-29
107726,73882,1996-03-15,1997-03-15
486454,86871,1998-10-23,1999-10-23
68993,44745,2000-11-28,2001-11-28
17272,72964,2000-08-06,2001-08-06
286507,91465,2000-08-07,2001-08-07
85218,74847,1996-07-12,1997-07-12
470637,40000,1990-01-15,1991-01-15
401600,40000,1998-06-21,1999-06-21
103730,75485,1993-12-05,1994-12-05
81456,65640,2001-02-22,2002-02-22
413549,74162,1997-04-23,1998-04-23
414351,49491,1992-09-22,1993-09-22
442424,40000,1994-10-26,1995-10-26
84478,75384,2001-01-17,2002-01-17
212004,45439,1991-09-05,1992-09-04
417238,51830,2002-07-24,9999-01-01
249183,54775,1995-04-04,1996-04-02
224671,52936,1999-06-24,2000-06-23
225689,55954,1996-11-14,1997-11-14
285541,56446,2000-07-16,2001-07-16
24578,74213,1994-07-13,1995-07-13
438417,74174,2002-04-04,9999-01-01
53546,40000,1987-08-01,1988-07-31
26990,57104,1995-03-21,1996-03-20
442779,68831,1996-12-05,1997-12-05
472622,87293,2001-12-12,9999-01-01
82750,47815,2002-04-24,9999-01-01
424221,45193,2001-05-31,2002-05-31
65368,48582,1988-09-12,1989-09-12
239951,67317,1994-09-02,1995-09-02
418109,69417,1997-04-27,1997-05-31
245163,58187,1989-12-24,1990-12-24
424852,61863,1999-04-19,2000-04-18
466060,62173,1986-10-03,1987-10-03
86797,76880,2000-03-30,2001-03-30
480463,103705,2001-02-17,2002-02-17
275169,44840,1993-02-04,1994-02-04
205215,61320,1995-07-24,1996-07-23
467652,49072,1991-02-23,1992-02-23
233764,76405,1997-01-27,1998-01-27
465832,80506,1998-07-14,1999-07-14
218000,60348,2000-08-28,2001-08-28
431430,62623,1995-12-26,1996-12-25
279520,70382,2001-11-26,9999-01-01
217698,50044,1992-08-31,1993-08-31
247213,46525,1998-10-28,1999-10-29
217214,88967,1994-12-29,1995-12-29
417407,56796,1998-01-30,1999-01-30
250028,59993,1995-02-08,1996-02-08
104888,43809,1997-09-15,1998-09-15
458993,75401,1997-12-14,1998-12-14
273887,47026,1999-04-06,2000-04-05
435951,64308,2001-10-24,9999-01-01
297942,42191,1998-05-22,1999-05-22
446260,63892,1994-06-13,1995-06-13
90161,75297,1990-12-30,1991-12-30
252243,50422,1994-12-11,1995-12-11
234801,62641,1988-07-07,1989-07-07
37338,59689,1997-11-25,1998-11-25
94171,72229,1989-06-18,1990-06-18
235154,45471,1992-07-12,1993-07-12
66455,88664,1998-08-21,1999-08-21
29063,62843,2002-06-11,9999-01-01
403807,81039,2000-04-11,2001-04-11
98311,40087,1991-02-03,1992-02-03
26521,92592,1995-02-15,1996-02-15
39198,97103,1995-07-25,1996-07-24
109223,50262,1995-04-27,1996-04-26
65579,70898,1997-05-05,1998-05-05
60328,55417,2001-06-09,2002-06-09
224069,57690,1999-08-18,2000-08-17
210924,53101,1994-09-03,1995-09-03
272221,70408,1997-12-28,1998-12-28
95967,50167,1996-10-22,1997-10-22
433858,85921,1986-03-30,1987-03-30
80808,64770,1998-08-07,1999-08-07
46636,81686,1993-04-24,1994-04-24
24223,66781,2002-03-22,9999-01-01
257487,58900,2001-06-12,2002-06-12
467930,106273,2002-05-25,9999-01-01
289911,47614,1987-06-11,1988-06-10
288015,44615,1997-03-04,1998-03-04
270937,48651,1998-08-04,1999-08-04
405315,67438,1994-05-10,1995-05-10
219629,67935,2001-10-21,9999-01-01
31848,59445,1997-03-07,1998-03-07
266984,59057,1992-04-08,1993-04-08
86334,75068,1986-09-09,1987-09-09
107402,62006,1999-11-11,2000-11-10
30475,57805,1997-11-23,1998-11-23
220268,70429,1998-03-24,1999-03-24
275090,85271,2000-11-11,2001-11-11
478424,60419,1996-03-29,1997-03-29
10200,57229,2000-02-16,2001-02-15
208482,51043,1998-12-04,1999-12-04
26683,65757,2000-04-23,2001-04-23
492336,63738,1995-05-28,1996-05-27
284149,51206,1997-12-16,1998-12-16
250781,42720,1998-05-05,1999-05-05
442998,79992,1999-10-20,2000-03-20
286542,83187,1995-06-14,1996-06-13
262147,48003,1996-08-11,1997-08-11
10502,50313,1998-03-03,1999-03-03
279080,70735,2000-07-01,2001-07-01
235862,96634,2000-12-25,2001-12-25
454750,40000,1986-01-02,1987-01-02
19483,66996,1998-06-29,1999-06-29
494586,53017,1996-05-15,1997-05-15
242935,71145,1998-10-12,1999-10-12
41718,52613,1994-06-08,1995-06-08
411948,87558,1994-11-06,1995-11-06
474323,45598,1999-06-14,2000-06-13
225413,40407,2000-01-15,2000-11-11
243150,63696,1996-09-24,1997-09-24
14076,55519,1999-01-30,2000-01-30
495992,53745,1995-02-27,1996-02-27
259883,52895,1995-01-19,1996-01-19
426961,75512,1996-05-14,1997-05-14
14639,105921,1999-11-05,2000-11-04
219198,83562,1998-07-19,1999-07-19
40494,74046,1999-09-09,2000-09-08
287886,43512,1985-04-19,1986-04-19
412740,53199,1998-10-01,1999-10-01
410502,94694,1986-10-23,1987-10-23
294363,53861,1998-03-29,1999-03-29
271611,75447,1998-12-15,1999-12-15
472131,51741,1993-06-26,1994-06-26
15361,47705,1996-12-24,1997-12-24
499906,51263,1994-07-27,1995-07-27
296858,89383,1992-07-01,1993-07-01
409918,69679,1989-04-22,1990-04-22
293661,76844,1996-01-24,1996-06-14
38942,78498,1992-05-28,1993-05-28
412136,68167,2000-07-18,2001-07-18
478555,47928,1994-11-26,1995-11-26
224787,46210,1999-06-15,2000-06-14
252415,62705,1993-09-15,1994-09-15
428825,72180,2001-01-04,2002-01-04
95292,47215,1989-06-27,1990-06-27
216403,84216,2000-12-15,2001-12-15
76851,54892,1992-03-27,1993-03-27
36723,90537,2001-06-13,2002-06-13
206953,43880,1997-01-18,1998-01-18
287614,68959,1990-09-04,1991-09-04
80400,86300,1991-05-09,1992-05-08
201306,55932,1989-05-05,1990-05-05
34095,83358,1998-04-19,1999-04-19
108398,52320,1994-07-26,1995-07-26
84605,63911,2001-09-23,9999-01-01
208694,85391,1987-09-17,1988-09-16
216124,46273,1997-12-20,1998-12-20
71255,54428,2000-03-28,2001-03-28
65328,42255,1991-01-12,1992-01-12
484686,52599,2000-01-22,2000-01-22
409453,84004,2001-11-07,9999-01-01
33303,48421,1991-11-09,1992-11-08
76028,69907,2000-12-05,2001-12-05
431143,105871,1999-06-24,2000-06-23
265269,73731,1997-11-28,1998-11-28
66666,48947,1993-11-24,1994-11-24
90753,43794,1993-04-11,1994-04-11
93427,40515,1995-02-03,1996-02-03
79901,55861,1995-05-29,1996-05-28
250020,69311,1992-07-04,1993-07-04
445126,46766,1990-06-14,1991-06-14
299892,72380,2002-03-03,9999-01-01
217574,61665,2001-01-10,2002-01-10
283394,48799,1993-11-24,1994-11-24
54286,53515,1992-12-29,1993-12-29
462224,53004,1997-03-21,1998-03-21
455091,52414,1994-04-13,1995-04-13
14123,54833,2002-01-25,9999-01-01
66575,79655,1993-08-15,1994-08-15
474489,40000,1996-02-22,1997-02-21
472451,55948,1989-04-24,1990-04-24
22995,57931,1988-08-14,1989-08-14
60644,82219,1999-10-01,2000-09-30
78947,46839,1996-03-19,1997-03-19
437045,62954,1998-05-27,1999-05-27
200590,80143,2000-12-22,2001-12-22
235445,80415,1999-05-03,2000-05-02
66812,48796,1991-01-17,1992-01-17
78333,49899,1991-11-11,1992-11-10
244289,65395,1998-07-16,1999-07-16
248843,99330,1996-11-11,1997-11-11
412718,83892,2002-04-03,9999-01-01
240721,72583,1998-08-28,1999-08-28
66992,48114,1994-09-04,1995-09-04
283851,53226,1994-09-30,1995-09-30
260495,39873,1991-12-15,1992-12-14
214004,46241,2000-02-04,2001-02-03
293181,113074,1988-08-07,1989-08-07
410199,65757,2002-04-05,9999-01-01
490405,51714,2000-10-29,2001-10-29
17590,65489,2002-05-13,9999-01-01
487203,90707,1998-08-02,1999-08-02
284262,87496,1999-03-14,2000-03-13
445526,79627,1998-03-25,1999-03-25
461687,40334,1989-05-17,1990-05-17
15760,83666,2001-04-10,2002-04-10
483866,40000,1990-01-01,1991-01-01
32903,70260,2000-03-29,2001-03-29
200225,80833,1994-06-15,1995-06-15
79079,62351,1996-11-11,1997-11-11
66917,56352,1996-03-22,1997-03-22
429887,55833,2001-05-13,2002-04-19
421657,56979,1992-12-09,1993-12-09
415031,76993,1986-11-09,1987-11-09
78571,72996,1998-06-04,1999-06-04
438718,70767,1993-03-24,1994-03-24
46455,66468,1990-06-01,1991-06-01
211060,46089,2000-08-03,2001-06-04
19393,58575,1989-12-03,1990-12-03
242563,47051,1993-02-03,1994-02-03
62635,51131,2001-10-12,9999-01-01
437562,48695,1995-08-24,1996-08-23
55852,77498,1993-11-17,1994-11-17
76858,64370,2001-01-07,2002-01-07
430154,40000,1986-01-08,1987-01-08
37311,48795,1992-04-09,1993-04-09
238867,81328,2000-11-18,2001-11-18
276249,92309,2000-01-30,2001-01-29
428575,57900,1991-02-07,1992-02-07
89749,40000,1985-04-18,1986-04-18
435556,63853,2001-10-06,9999-01-01
51941,101724,1998-01-24,1999-01-24
200559,81358,1996-01-14,1997-01-13
256546,85291,1993-05-04,1994-05-04
438489,53975,1996-05-10,1997-05-10
412237,64868,1989-03-14,1990-03-14
52470,88280,2000-03-21,2001-03-21
426177,50446,1996-07-02,1997-07-02
497516,91168,1997-08-28,1998-08-28
493372,47908,1992-03-30,1993-03-30
204719,42465,2001-03-16,2002-03-16
80190,82787,2001-11-01,9999-01-01
205467,76040,1998-03-16,1999-03-16
475943,81712,1990-10-09,1991-10-09
79759,75146,2000-04-01,2001-04-01
11958,64015,1994-10-12,1995-10-12
264786,75661,1992-01-30,1993-01-29
260177,74753,1997-07-09,1998-07-09
219161,40000,1993-03-25,1994-03-25
244487,77581,2001-01-31,2002-01-31
402717,85135,2002-03-23,9999-01-01
100683,51698,1995-10-05,1996-10-04
225357,72254,2001-01-05,2002-01-05
294162,66391,2002-03-02,9999-01-01
90843,76055,1988-11-23,1989-11-23
67883,69635,1997-12-12,1998-12-12
106353,40345,1985-03-07,1986-03-07
254580,69650,2000-01-16,2001-01-15
497156,75130,1999-12-31,2000-12-30
21258,46203,1996-05-03,1997-05-03
26499,50872,1991-07-17,1992-07-16
413860,89565,1989-06-10,1990-06-10
39917,70017,2000-07-22,2001-07-22
38817,79342,1999-08-21,2000-08-20
299643,77821,1996-10-30,1997-10-30
47833,40000,1986-02-22,1987-02-22
430914,55673,1993-08-08,1994-08-08
64011,63138,1999-02-20,1999-02-26
216130,82451,1997-03-23,1998-03-23
453586,69358,1995-12-28,1996-12-27
91612,46347,1996-11-08,1997-11-08
36512,49195,1996-01-17,1997-01-16
40502,69752,1996-08-28,1997-08-28
499963,51533,1990-08-07,1991-08-07
447245,54325,2001-10-05,9999-01-01
218317,55226,2000-01-28,2001-01-27
213353,69574,1990-03-22,1991-03-22
482428,40000,1991-01-10,1992-01-10
464487,85644,1999-11-06,2000-11-05
475818,67286,1995-03-07,1996-03-06
29523,91771,1997-07-30,1998-07-30
485689,61381,2001-09-14,9999-01-01
448330,86085,1998-11-04,1999-11-04
59681,44366,1999-01-13,2000-01-13
225948,67658,2001-12-30,9999-01-01
434966,98596,2002-04-18,9999-01-01
264943,56701,1997-05-05,1998-05-05
285435,56012,1997-12-09,1998-12-09
402853,66619,2000-08-06,2001-08-06
268238,89290,2000-02-24,2001-02-23
77339,56678,2002-06-12,9999-01-01
49547,63365,1999-01-03,2000-01-03
259558,50261,1990-09-02,1991-09-02
290013,65460,2000-12-31,2001-12-31
449638,71048,2001-03-18,2002-03-18
265579,44528,1994-10-27,1995-10-27
104254,51475,1988-11-18,1989-11-18
495062,72174,1995-08-19,1996-08-18
269863,79732,1988-08-16,1989-08-16
289847,53960,1994-09-15,1995-09-15
493987,62208,1990-11-03,1991-11-03
74895,72677,1991-04-12,1992-04-11
21541,61317,2001-04-29,2002-04-29
490049,57701,1995-10-25,1996-10-24
36038,84299,2001-12-31,9999-01-01
497262,60125,1997-11-24,1998-11-24
56865,58032,1989-08-09,1990-05-08
67236,51324,1989-07-06,1990-07-06
202419,83917,1991-07-29,1992-07-28
496878,50489,1986-01-17,1987-01-17
201634,66566,1994-01-31,1995-01-31
238448,78888,2002-07-25,9999-01-01
439428,41078,1997-10-09,1998-10-09
275955,66808,1999-06-01,2000-05-31
260385,75936,2001-09-18,9999-01-01
291128,64838,2002-06-24,9999-01-01
13992,88956,1991-07-27,1992-07-26
256036,52721,1994-09-23,1995-09-23
76182,51941,2000-07-15,2001-07-15
221104,68499,1994-10-26,1995-10-26
429852,53313,1997-08-10,1998-08-10
48004,75657,1996-06-24,1997-06-24
496118,53800,1988-03-11,1989-03-11
54013,75763,2001-07-19,2002-07-19
441821,62278,1995-09-24,1996-09-23
402517,59485,2000-06-30,2001-04-05
43198,55977,1987-06-23,1988-06-22
107361,45452,1994-01-26,1995-01-26
74114,66566,2000-04-19,2001-04-19
238175,67952,1996-04-30,1997-04-30
421799,47795,1995-02-18,1996-02-18
287161,76959,1995-03-04,1996-03-03
75331,52921,1994-10-30,1995-10-29
48373,40000,1996-02-29,1997-01-24
231132,58751,1994-11-14,1995-11-14
100125,49983,1996-02-11,1997-02-10
420026,57844,1996-06-04,1997-06-04
226079,71430,2000-11-11,2001-11-11
223255,58985,1999-12-24,2000-12-23
470856,86208,1999-07-01,2000-06-30
232123,50092,1990-11-07,1991-11-07
53493,40615,1990-12-24,1991-12-24
87921,56168,1996-07-11,1997-07-11
213277,46476,1988-02-28,1989-02-27
419905,58852,1991-11-14,1992-11-13
76595,65269,1999-07-16,2000-07-15
469189,80086,1991-10-16,1992-10-15
260322,60432,1996-11-05,1997-11-05
212001,44416,1986-07-29,1987-07-29
464349,109781,1995-03-18,1996-03-17
264083,54950,1991-02-16,1992-02-16
475217,44364,1993-08-26,1994-08-26
31820,56629,1996-07-24,1997-07-24
44144,73335,2000-10-30,2001-10-30
459590,72856,2000-05-25,2001-05-25
77346,68598,1999-06-19,2000-06-18
480150,114740,2001-01-31,2002-01-31
498239,40000,1992-01-23,1993-01-22
448040,61943,1997-08-08,1998-08-08
70262,106092,2002-03-24,9999-01-01
108023,99820,1988-01-16,1989-01-15
272235,64700,2002-01-21,9999-01-01
422556,40000,1999-07-31,2000-07-30
102750,89712,1991-08-26,1992-08-25
279525,55530,1990-06-03,1991-06-03
426288,58287,1998-02-21,1999-02-21
67601,54110,1994-05-16,1995-05-16
229041,68198,1999-02-23,2000-02-23
475938,63850,1998-02-15,1999-02-15
107426,58619,1998-09-28,1999-09-28
451772,70138,2000-11-12,2001-11-12
108139,65577,1995-02-02,1996-02-02
444985,97107,2000-03-14,2001-03-14
41594,60145,1997-07-26,1998-07-26
454987,71024,1991-08-08,1992-08-07
440809,55317,1993-01-23,1994-01-23
230133,48260,1997-02-04,1998-02-04
11676,52379,2001-07-14,2002-07-14
13388,58901,1997-06-04,1998-06-04
484872,64824,1999-04-20,2000-04-19
31000,63744,1999-01-30,2000-01-30
432989,77606,1992-02-26,1993-02-25
